source_file,clip_file,clip_index,duration,pothole,gps_data
input_videos\GRMN0972.MP4,output_clips\GRMN0972_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 27, 57), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 27, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 27, 59), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 1), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 2), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 3), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 4), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 5), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 6), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0973.MP4,output_clips\GRMN0973_clip_000.mp4,0,10.028667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 7), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 9), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 10), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 11), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 12), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0973.MP4,output_clips\GRMN0973_clip_001.mp4,1,10.024333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 17), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 18), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 19), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0973.MP4,output_clips\GRMN0973_clip_002.mp4,2,10.019333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 32), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 33), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 34), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 35), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 36), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0973.MP4,output_clips\GRMN0973_clip_003.mp4,3,10.015333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 39), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 41), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 43), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 45), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 46), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0973.MP4,output_clips\GRMN0973_clip_004.mp4,4,10.010333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 47), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 49), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 51), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 52), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 53), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 54), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 56), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0973.MP4,output_clips\GRMN0973_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 57), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 28, 59), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 1), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 2), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 3), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 4), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 5), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 6), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0974.MP4,output_clips\GRMN0974_clip_000.mp4,0,10.022333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 7), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 10), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 11), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 12), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0974.MP4,output_clips\GRMN0974_clip_001.mp4,1,10.017333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 17), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 18), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 19), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 21), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0974.MP4,output_clips\GRMN0974_clip_002.mp4,2,10.013333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 32), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 33), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 34), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 35), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 36), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0974.MP4,output_clips\GRMN0974_clip_003.mp4,3,10.029667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 39), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 41), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 43), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 45), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 46), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0974.MP4,output_clips\GRMN0974_clip_004.mp4,4,10.025333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 47), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 52), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 53), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 54), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 56), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0974.MP4,output_clips\GRMN0974_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 57), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 29, 59), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 1), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 2), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 3), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 4), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 5), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 6), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0975.MP4,output_clips\GRMN0975_clip_000.mp4,0,10.015333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 7), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 9), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 10), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 11), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 12), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0975.MP4,output_clips\GRMN0975_clip_001.mp4,1,10.011333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 17), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 18), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 19), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 21), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0975.MP4,output_clips\GRMN0975_clip_002.mp4,2,10.027667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 32), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 33), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 34), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 35), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 36), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0975.MP4,output_clips\GRMN0975_clip_003.mp4,3,10.023333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 37), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 38), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 39), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 40), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 41), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 42), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 43), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 44), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 45), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 46), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0975.MP4,output_clips\GRMN0975_clip_004.mp4,4,10.018333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 47), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 48), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 49), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 50), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 52), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 53), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 54), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 55), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 56), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0975.MP4,output_clips\GRMN0975_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 57), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 58), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 30, 59), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 1), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 2), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 3), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 4), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 5), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 6), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0976.MP4,output_clips\GRMN0976_clip_000.mp4,0,10.030667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 7), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 8), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 9), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 10), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 11), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 12), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 31, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
